Rank,WeeklyGross,PctChangeWkGross,Theaters,DeltaTheaters,AvgRev,GrossToDate,Week,Thursday,name,year,Winner
17.0,1120979,512.0,763.0,688.0,1469.0,9980366,18,2010-02-11,an education,2009,False
24.0,724117,-35.4,333.0,-430.0,2175.0,10704483,19,2010-02-18,an education,2009,False
23.0,492584,-32.0,241.0,-92.0,2044.0,11197067,20,2010-02-25,an education,2009,False
24.0,479549,-2.6,209.0,-32.0,2294.0,11679616,21,2010-03-04,an education,2009,False
23.0,490731,2.3,223.0,14.0,2201.0,12167347,22,2010-03-11,an education,2009,False
31.0,202642,-58.7,135.0,-88.0,1501.0,12369989,23,2010-03-18,an education,2009,False
35.0,111215,-45.1,117.0,-18.0,951.0,12481204,24,2010-03-25,an education,2009,False
51.0,45296,-59.3,49.0,-68.0,924.0,12526500,25,2010-04-01,an education,2009,False
61.0,20306,-55.2,24.0,-25.0,846.0,12546806,26,2010-04-08,an education,2009,False
72.0,13692,-32.6,16.0,-8.0,856.0,12560498,27,2010-04-15,an education,2009,False
82.0,10562,-22.9,10.0,-6.0,1056.0,12571060,28,2010-04-22,an education,2009,False
94.0,3401,-67.8,3.0,-7.0,1134.0,12574461,29,2010-04-29,an education,2009,False
111.0,453,-86.7,4.0,1.0,113.0,12574914,30,2010-05-06,an education,2009,False
,15761,,28.0,,563.0,15761,0,2009-08-20,inglourious basterds,2009,False
1.0,53703427,340636.0,3165.0,3137.0,16968.0,53719188,1,2009-08-27,inglourious basterds,2009,False
2.0,26476420,-50.7,3165.0,,8365.0,80195608,2,2009-09-03,inglourious basterds,2009,False
2.0,17567244,-33.6,3358.0,193.0,5231.0,97762852,3,2009-09-10,inglourious basterds,2009,False
3.0,8535813,-51.4,3215.0,-143.0,2655.0,106298665,4,2009-09-17,inglourious basterds,2009,False
7.0,5438870,-36.3,2519.0,-696.0,2159.0,111737535,5,2009-09-24,inglourious basterds,2009,False
10.0,3737347,-31.3,1960.0,-559.0,1907.0,115474882,6,2009-10-01,inglourious basterds,2009,False
13.0,1973817,-47.2,1331.0,-629.0,1483.0,117448699,7,2009-10-08,inglourious basterds,2009,False
15.0,1283360,-35.0,968.0,-363.0,1326.0,118732059,8,2009-10-15,inglourious basterds,2009,False
22.0,487466,-62.0,436.0,-532.0,1118.0,119219525,9,2009-10-22,inglourious basterds,2009,False
28.0,262564,-46.1,206.0,-230.0,1275.0,119482089,10,2009-10-29,inglourious basterds,2009,False
29.0,184814,-29.6,148.0,-58.0,1249.0,119666903,11,2009-11-05,inglourious basterds,2009,False
22.0,335229,81.4,284.0,136.0,1180.0,120002132,12,2009-11-12,inglourious basterds,2009,False
25.0,198167,-40.9,233.0,-51.0,851.0,120200299,13,2009-11-19,inglourious basterds,2009,False
38.0,124295,-37.3,109.0,-124.0,1140.0,120324594,14,2009-11-26,inglourious basterds,2009,False
43.0,76931,-38.1,102.0,-7.0,754.0,120401525,15,2009-12-03,inglourious basterds,2009,False
34.0,97757,27.1,194.0,92.0,504.0,120499282,16,2009-12-10,inglourious basterds,2009,False
46.0,41437,-57.6,61.0,-133.0,679.0,120540719,17,2009-12-17,inglourious basterds,2009,False
11.0,2824552,,18.0,,156920.0,2824552,1,2009-11-12,precious,2009,False
4.0,7571197,168.0,174.0,156.0,43513.0,10395749,2,2009-11-19,precious,2009,False
6.0,14956701,97.5,643.0,469.0,23261.0,25352450,3,2009-11-26,precious,2009,False
8.0,8617485,-42.4,663.0,20.0,12998.0,33969935,4,2009-12-03,precious,2009,False
12.0,3032004,-64.8,664.0,1.0,4566.0,37001939,5,2009-12-10,precious,2009,False
15.0,1878732,-38.0,664.0,,2829.0,38880671,6,2009-12-17,precious,2009,False
13.0,2033166,8.2,907.0,243.0,2242.0,40913837,7,2009-12-24,precious,2009,False
16.0,1654152,-18.6,629.0,-278.0,2630.0,42567989,8,2009-12-31,precious,2009,False
16.0,1278752,-22.7,629.0,,2033.0,43846741,9,2010-01-07,precious,2009,False
18.0,673003,-47.4,408.0,-221.0,1650.0,44519744,10,2010-01-14,precious,2009,False
26.0,411362,-38.9,228.0,-180.0,1804.0,44931106,11,2010-01-21,precious,2009,False
29.0,301652,-26.7,194.0,-34.0,1555.0,45232758,12,2010-01-28,precious,2009,False
26.0,350295,16.1,222.0,28.0,1578.0,45583053,13,2010-02-04,precious,2009,False
20.0,726868,108.0,669.0,447.0,1086.0,46309921,14,2010-02-11,precious,2009,False
27.0,348566,-52.0,269.0,-400.0,1296.0,46658487,15,2010-02-18,precious,2009,False
30.0,246251,-29.4,259.0,-10.0,951.0,46904738,16,2010-02-25,precious,2009,False
29.0,309249,25.6,268.0,9.0,1154.0,47213987,17,2010-03-04,precious,2009,False
30.0,257470,-16.7,217.0,-51.0,1186.0,47471457,18,2010-03-11,precious,2009,False
40.0,95067,-63.1,115.0,-102.0,827.0,47566524,19,2010-03-18,precious,2009,False
29.0,351986,,6.0,,58664.0,351986,1,2009-10-08,a serious man,2009,False
23.0,648810,84.3,21.0,15.0,30896.0,1000796,2,2009-10-15,a serious man,2009,False
14.0,1102483,69.9,82.0,61.0,13445.0,2103279,3,2009-10-22,a serious man,2009,False
13.0,1455954,32.1,176.0,94.0,8272.0,3559233,4,2009-10-29,a serious man,2009,False
13.0,1410086,-3.2,238.0,62.0,5925.0,4969319,5,2009-11-05,a serious man,2009,False
18.0,1208278,-14.3,262.0,24.0,4612.0,6177597,6,2009-11-12,a serious man,2009,False
18.0,854399,-29.3,240.0,-22.0,3560.0,7031996,7,2009-11-19,a serious man,2009,False
20.0,653247,-23.5,169.0,-71.0,3865.0,7685243,8,2009-11-26,a serious man,2009,False
22.0,582067,-10.9,173.0,4.0,3365.0,8267310,9,2009-12-03,a serious man,2009,False
23.0,303839,-47.8,160.0,-13.0,1899.0,8571149,10,2009-12-10,a serious man,2009,False
25.0,225414,-25.8,152.0,-8.0,1483.0,8796563,11,2009-12-17,a serious man,2009,False
31.0,180073,-20.1,117.0,-35.0,1539.0,8976636,12,2009-12-24,a serious man,2009,False
39.0,121800,-32.4,49.0,-68.0,2486.0,9098436,13,2009-12-31,a serious man,2009,False
35.0,130332,7.0,49.0,,2660.0,9228768,14,2010-01-07,a serious man,2009,False
1.0,93072435,,3766.0,,24714.0,93072435,1,2009-06-04,up,2009,False
2.0,63591274,-31.7,3818.0,52.0,16656.0,156663709,2,2009-06-11,up,2009,False
2.0,46112546,-27.5,3886.0,68.0,11866.0,202776255,3,2009-06-18,up,2009,False
4.0,34396562,-25.4,3562.0,-324.0,9657.0,237172817,4,2009-06-25,up,2009,False
5.0,21122488,-38.6,2656.0,-906.0,7953.0,258295305,5,2009-07-02,up,2009,False
7.0,10823710,-48.8,2656.0,,4075.0,269119015,6,2009-07-09,up,2009,False
9.0,7292253,-32.6,1686.0,-970.0,4325.0,276411268,7,2009-07-16,up,2009,False
8.0,5591656,-23.3,1706.0,20.0,3278.0,282002924,8,2009-07-23,up,2009,False
11.0,2875741,-48.6,1070.0,-636.0,2688.0,284878665,9,2009-07-30,up,2009,False
15.0,1888821,-34.3,726.0,-344.0,2602.0,286767486,10,2009-08-06,up,2009,False
18.0,1046792,-44.6,431.0,-295.0,2429.0,287814278,11,2009-08-13,up,2009,False
22.0,696093,-33.5,293.0,-138.0,2376.0,288510371,12,2009-08-20,up,2009,False
26.0,480252,-31.0,293.0,,1639.0,288990623,13,2009-08-27,up,2009,False
18.0,909506,89.4,392.0,99.0,2320.0,289900129,14,2009-09-03,up,2009,False
21.0,1066581,17.3,418.0,26.0,2552.0,290966710,15,2009-09-10,up,2009,False
22.0,537697,-49.6,366.0,-52.0,1469.0,291504407,16,2009-09-17,up,2009,False
26.0,395275,-26.5,336.0,-30.0,1176.0,291899682,17,2009-09-24,up,2009,False
33.0,326158,-17.5,289.0,-47.0,1129.0,292225840,18,2009-10-01,up,2009,False
33.0,269941,-17.2,254.0,-35.0,1063.0,292495781,19,2009-10-08,up,2009,False
40.0,209015,-22.6,215.0,-39.0,972.0,292704796,20,2009-10-15,up,2009,False
42.0,134146,-35.8,162.0,-53.0,828.0,292838942,21,2009-10-22,up,2009,False
43.0,94346,-29.7,132.0,-30.0,715.0,292933288,22,2009-10-29,up,2009,False
49.0,70876,-24.9,100.0,-32.0,709.0,293004164,23,2009-11-05,up,2009,False
13.0,1588283,,15.0,,105886.0,1588283,1,2009-12-10,up in the air,2009,False
11.0,3417636,115.0,72.0,57.0,47467.0,5005919,2,2009-12-17,up in the air,2009,False
6.0,7755801,127.0,1895.0,1823.0,4093.0,12761720,3,2009-12-24,up in the air,2009,False
7.0,20893493,169.0,1895.0,,11026.0,33655213,4,2009-12-31,up in the air,2009,False
6.0,13986528,-33.1,1895.0,,7381.0,47641741,5,2010-01-07,up in the air,2009,False
8.0,9731277,-30.4,2218.0,323.0,4387.0,57373018,6,2010-01-14,up in the air,2009,False
10.0,7970508,-18.1,2107.0,-111.0,3783.0,65343526,7,2010-01-21,up in the air,2009,False
12.0,5128991,-35.7,1707.0,-400.0,3005.0,70472517,8,2010-01-28,up in the air,2009,False
12.0,3858676,-24.8,1430.0,-277.0,2698.0,74331193,9,2010-02-04,up in the air,2009,False
12.0,3107576,-19.5,1547.0,117.0,2009.0,77438769,10,2010-02-11,up in the air,2009,False
15.0,2418075,-22.2,925.0,-622.0,2614.0,79856844,11,2010-02-18,up in the air,2009,False
14.0,1419993,-41.3,727.0,-198.0,1953.0,81276837,12,2010-02-25,up in the air,2009,False
17.0,1126921,-20.6,586.0,-141.0,1923.0,82403758,13,2010-03-04,up in the air,2009,False
16.0,796292,-29.3,403.0,-183.0,1976.0,83200050,14,2010-03-11,up in the air,2009,False
22.0,367508,-53.8,274.0,-129.0,1341.0,83567558,15,2010-03-18,up in the air,2009,False
31.0,153917,-58.1,178.0,-96.0,865.0,83721475,16,2010-03-25,up in the air,2009,False
42.0,73883,-52.0,87.0,-91.0,849.0,83795358,17,2010-04-01,up in the air,2009,False
56.0,28023,-62.1,41.0,-46.0,683.0,83823381,18,2010-04-08,up in the air,2009,False
19.0,483458,,4.0,,120865.0,483458,1,2010-12-02,The King's speech,2010,True
19.0,448847,-7.2,6.0,2.0,74808.0,932305,2,2010-12-09,The King's speech,2010,True
15.0,907523,102.0,19.0,13.0,47764.0,1839828,3,2010-12-16,The King's speech,2010,True
14.0,2005555,121.0,87.0,68.0,23052.0,3845383,4,2010-12-23,The King's speech,2010,True
11.0,11311555,464.0,700.0,613.0,16159.0,15156938,5,2010-12-30,The King's speech,2010,True
10.0,11325320,0.1,700.0,,16179.0,26482258,6,2011-01-06,The King's speech,2010,True
8.0,9041601,-20.2,758.0,58.0,11928.0,35523859,7,2011-01-13,The King's speech,2010,True
4.0,13935112,54.1,1543.0,785.0,9031.0,49458971,8,2011-01-20,The King's speech,2010,True
3.0,11655936,-16.4,1680.0,137.0,6938.0,61114907,9,2011-01-27,The King's speech,2010,True
4.0,14700284,26.1,2557.0,877.0,5749.0,75815191,10,2011-02-03,The King's speech,2010,True
4.0,10629780,-27.7,2584.0,27.0,4114.0,86444971,11,2011-02-10,The King's speech,2010,True
6.0,10267005,-3.4,2263.0,-321.0,4537.0,96711976,12,2011-02-17,The King's speech,2010,True
7.0,10179295,-0.9,2086.0,-177.0,4880.0,106891271,13,2011-02-24,The King's speech,2010,True
7.0,10424606,2.4,2386.0,300.0,4369.0,117315877,14,2011-03-03,The King's speech,2010,True
8.0,8121246,-22.1,2240.0,-146.0,3626.0,125437123,15,2011-03-10,The King's speech,2010,True
10.0,5005107,-38.4,1768.0,-472.0,2831.0,130442230,16,2011-03-17,The King's speech,2010,True
13.0,2851381,-43.0,1249.0,-519.0,2283.0,133293611,17,2011-03-24,The King's speech,2010,True
13.0,2159532,-24.3,1062.0,-187.0,2033.0,135453143,18,2011-03-31,The King's speech,2010,True
27.0,372989,,4.0,,93247.0,372989,1,2010-11-11,127 Hours,2010,False
19.0,612814,64.3,22.0,18.0,27855.0,985803,2,2010-11-18,127 Hours,2010,False
15.0,1725482,182.0,279.0,257.0,6185.0,2711285,3,2010-11-25,127 Hours,2010,False
11.0,2281339,32.2,293.0,14.0,7786.0,4992624,4,2010-12-02,127 Hours,2010,False
13.0,2249384,-1.4,433.0,140.0,5195.0,7241998,5,2010-12-09,127 Hours,2010,False
12.0,1523519,-32.3,416.0,-17.0,3662.0,8765527,6,2010-12-16,127 Hours,2010,False
18.0,906373,-40.5,170.0,-246.0,5332.0,9671900,7,2010-12-23,127 Hours,2010,False
22.0,478162,-47.2,115.0,-55.0,4158.0,10150062,8,2010-12-30,127 Hours,2010,False
19.0,457573,-4.3,103.0,-12.0,4442.0,10607635,9,2011-01-06,127 Hours,2010,False
22.0,320436,-30.0,88.0,-15.0,3641.0,10928071,10,2011-01-13,127 Hours,2010,False
28.0,250177,-21.9,76.0,-12.0,3292.0,11178248,11,2011-01-20,127 Hours,2010,False
33.0,195872,-21.7,69.0,-7.0,2839.0,11374120,12,2011-01-27,127 Hours,2010,False
14.0,2956329,1409.0,916.0,847.0,3227.0,14330449,13,2011-02-03,127 Hours,2010,False
14.0,1956353,-33.8,899.0,-17.0,2176.0,16286802,14,2011-02-10,127 Hours,2010,False
20.0,806118,-58.8,359.0,-540.0,2245.0,17092920,15,2011-02-17,127 Hours,2010,False
25.0,521161,-35.3,240.0,-119.0,2172.0,17614081,16,2011-02-24,127 Hours,2010,False
27.0,399842,-23.3,220.0,-20.0,1817.0,18013923,17,2011-03-03,127 Hours,2010,False
34.0,172276,-56.9,135.0,-85.0,1276.0,18186199,18,2011-03-10,127 Hours,2010,False
45.0,79302,-54.0,79.0,-56.0,1004.0,18265501,19,2011-03-17,127 Hours,2010,False
62.0,27313,-65.6,32.0,-47.0,854.0,18292814,20,2011-03-24,127 Hours,2010,False
68.0,16648,-39.0,18.0,-14.0,925.0,18309462,21,2011-03-31,127 Hours,2010,False
73.0,14684,-11.8,18.0,,816.0,18324146,22,2011-04-07,127 Hours,2010,False
72.0,11084,-24.5,12.0,-6.0,924.0,18335230,23,2011-04-14,127 Hours,2010,False
12.0,2279174,,18.0,,126621.0,2279174,1,2010-12-09,Black Swan,2010,False
5.0,5129100,125.0,90.0,72.0,56990.0,7408274,2,2010-12-16,Black Swan,2010,False
6.0,15025800,193.0,1456.0,1366.0,10320.0,22434074,3,2010-12-23,Black Swan,2010,False
9.0,16492122,9.8,1500.0,44.0,10995.0,38926196,4,2010-12-30,Black Swan,2010,False
6.0,14179297,-14.0,1553.0,53.0,9130.0,53105493,5,2011-01-06,Black Swan,2010,False
5.0,11762865,-17.0,1584.0,31.0,7426.0,64868358,6,2011-01-13,Black Swan,2010,False
5.0,12512273,6.4,2328.0,744.0,5375.0,77380631,7,2011-01-20,Black Swan,2010,False
6.0,8223410,-34.3,2407.0,79.0,3416.0,85604041,8,2011-01-27,Black Swan,2010,False
8.0,6883816,-16.3,2315.0,-92.0,2974.0,92487857,9,2011-02-03,Black Swan,2010,False
9.0,4726808,-31.3,1977.0,-338.0,2391.0,97214665,10,2011-02-10,Black Swan,2010,False
13.0,2994410,-36.7,1069.0,-908.0,2801.0,100209075,11,2011-02-17,Black Swan,2010,False
15.0,2039499,-31.9,656.0,-413.0,3109.0,102248574,12,2011-02-24,Black Swan,2010,False
15.0,1857966,-8.9,617.0,-39.0,3011.0,104106540,13,2011-03-03,Black Swan,2010,False
15.0,1381173,-25.7,681.0,64.0,2028.0,105487713,14,2011-03-10,Black Swan,2010,False
20.0,641734,-53.5,337.0,-344.0,1904.0,106129447,15,2011-03-17,Black Swan,2010,False
27.0,264622,-58.8,191.0,-146.0,1385.0,106394069,16,2011-03-24,Black Swan,2010,False
26.0,275258,4.0,207.0,16.0,1330.0,106669327,17,2011-03-31,Black Swan,2010,False
31.0,161930,-41.2,162.0,-45.0,1000.0,106831257,18,2011-04-07,Black Swan,2010,False
43.0,78157,-51.7,103.0,-59.0,759.0,106909414,19,2011-04-14,Black Swan,2010,False
55.0,33168,-57.6,49.0,-54.0,677.0,106942582,20,2011-04-21,Black Swan,2010,False
85.0,8175,-75.4,20.0,-29.0,409.0,106950757,21,2011-04-28,Black Swan,2010,False
90.0,3921,-52.0,8.0,-12.0,490.0,106954678,22,2011-05-05,Black Swan,2010,False
20.0,433935,,4.0,,108484.0,433935,1,2010-12-16,The Fighter,2010,False
4.0,18645663,4197.0,2503.0,2499.0,7449.0,19079598,2,2010-12-23,The Fighter,2010,False
8.0,17304189,-7.2,2511.0,8.0,6891.0,36383787,3,2010-12-30,The Fighter,2010,False
5.0,14460655,-16.4,2534.0,23.0,5707.0,50844442,4,2011-01-06,The Fighter,2010,False
6.0,9800222,-32.2,2528.0,-6.0,3877.0,60644664,5,2011-01-13,The Fighter,2010,False
9.0,7871572,-19.7,2414.0,-114.0,3261.0,68516236,6,2011-01-20,The Fighter,2010,False
7.0,5801688,-26.3,2275.0,-139.0,2550.0,74317924,7,2011-01-27,The Fighter,2010,False
9.0,5244641,-9.6,1914.0,-361.0,2740.0,79562565,8,2011-02-03,The Fighter,2010,False
11.0,3903979,-25.6,1662.0,-252.0,2349.0,83466544,9,2011-02-10,The Fighter,2010,False
14.0,2944954,-24.6,1049.0,-613.0,2807.0,86411498,10,2011-02-17,The Fighter,2010,False
13.0,2381862,-19.1,759.0,-290.0,3138.0,88793360,11,2011-02-24,The Fighter,2010,False
12.0,2125789,-10.8,668.0,-91.0,3182.0,90919149,12,2011-03-03,The Fighter,2010,False
14.0,1436056,-32.4,575.0,-93.0,2497.0,92355205,13,2011-03-10,The Fighter,2010,False
18.0,792844,-44.8,463.0,-112.0,1712.0,93148049,14,2011-03-17,The Fighter,2010,False
25.0,313436,-60.5,316.0,-147.0,992.0,93461485,15,2011-03-24,The Fighter,2010,False
34.0,155524,-50.4,179.0,-137.0,869.0,93617009,16,2011-03-31,The Fighter,2010,False
1.0,100158412,,3792.0,,26413.0,100158412,1,2010-07-22,Inception,2010,False
1.0,65670084,-34.4,3792.0,,17318.0,165828496,2,2010-07-29,Inception,2010,False
1.0,43303603,-34.1,3545.0,-247.0,12215.0,209132099,3,2010-08-05,Inception,2010,False
2.0,28052332,-35.2,3418.0,-127.0,8207.0,237184431,4,2010-08-12,Inception,2010,False
4.0,17008984,-39.4,2976.0,-442.0,5715.0,254193415,5,2010-08-19,Inception,2010,False
9.0,11450149,-32.7,2401.0,-575.0,4769.0,265643564,6,2010-08-26,Inception,2010,False
6.0,6929690,-39.5,1923.0,-478.0,3604.0,272573254,7,2010-09-02,Inception,2010,False
9.0,6836334,-1.3,1704.0,-219.0,4012.0,279409588,8,2010-09-09,Inception,2010,False
10.0,3753130,-45.1,1583.0,-121.0,2371.0,283162718,9,2010-09-16,Inception,2010,False
8.0,2643568,-29.6,1305.0,-278.0,2026.0,285806286,10,2010-09-23,Inception,2010,False
10.0,1694882,-35.9,907.0,-398.0,1869.0,287501168,11,2010-09-30,Inception,2010,False
12.0,1190128,-29.8,625.0,-282.0,1904.0,288691296,12,2010-10-07,Inception,2010,False
18.0,712325,-40.1,403.0,-222.0,1768.0,289403621,13,2010-10-14,Inception,2010,False
23.0,477503,-33.0,297.0,-106.0,1608.0,289881124,14,2010-10-21,Inception,2010,False
19.0,704553,47.5,452.0,155.0,1559.0,290585677,15,2010-10-28,Inception,2010,False
20.0,545237,-22.6,401.0,-51.0,1360.0,291130914,16,2010-11-04,Inception,2010,False
23.0,467165,-14.3,291.0,-110.0,1605.0,291598079,17,2010-11-11,Inception,2010,False
24.0,316366,-32.3,262.0,-29.0,1208.0,291914445,18,2010-11-18,Inception,2010,False
30.0,243844,-22.9,164.0,-98.0,1487.0,292158289,19,2010-11-25,Inception,2010,False
31.0,158185,-35.1,144.0,-20.0,1099.0,292316474,20,2010-12-02,Inception,2010,False
35.0,95763,-39.5,117.0,-27.0,818.0,292412237,21,2010-12-09,Inception,2010,False
35.0,73307,-23.4,108.0,-9.0,679.0,292485544,22,2010-12-16,Inception,2010,False
50.0,43048,-41.3,40.0,-68.0,1076.0,292528592,23,2010-12-23,Inception,2010,False
53.0,24927,-42.1,28.0,-12.0,890.0,292553519,24,2010-12-30,Inception,2010,False
50.0,22676,-9.0,28.0,,810.0,292576195,25,2011-01-06,Inception,2010,False
15.0,749507,,7.0,,107072.0,749507,1,2010-07-15,The Kids are all right,2010,False
12.0,1565684,109.0,38.0,31.0,41202.0,2315191,2,2010-07-22,The Kids are all right,2010,False
11.0,3795732,142.0,201.0,163.0,18884.0,6110923,3,2010-07-29,The Kids are all right,2010,False
12.0,5332082,40.5,847.0,646.0,6295.0,11443005,4,2010-08-05,The Kids are all right,2010,False
10.0,3925801,-26.4,994.0,147.0,3949.0,15368806,5,2010-08-12,The Kids are all right,2010,False
15.0,2052706,-47.7,830.0,-164.0,2473.0,17421512,6,2010-08-19,The Kids are all right,2010,False
17.0,1206017,-41.2,404.0,-426.0,2985.0,18627529,7,2010-08-26,The Kids are all right,2010,False
22.0,769693,-36.2,342.0,-62.0,2251.0,19397222,8,2010-09-02,The Kids are all right,2010,False
27.0,583669,-24.2,239.0,-103.0,2442.0,19980891,9,2010-09-09,The Kids are all right,2010,False
31.0,367632,-37.0,218.0,-21.0,1686.0,20348523,10,2010-09-16,The Kids are all right,2010,False
35.0,221483,-39.8,169.0,-49.0,1311.0,20570006,11,2010-09-23,The Kids are all right,2010,False
46.0,118082,-46.7,107.0,-62.0,1104.0,20688088,12,2010-09-30,The Kids are all right,2010,False
51.0,67433,-42.9,64.0,-43.0,1054.0,20755521,13,2010-10-07,The Kids are all right,2010,False
62.0,32108,-52.4,31.0,-33.0,1036.0,20787629,14,2010-10-14,The Kids are all right,2010,False
66.0,23736,-26.1,28.0,-3.0,848.0,20811365,15,2010-10-21,The Kids are all right,2010,False
1.0,30569170,,2771.0,,11032.0,30569170,1,2010-10-07,the social network,2010,False
1.0,21549799,-29.5,2771.0,,7777.0,52118969,2,2010-10-14,the social network,2010,False
3.0,13511787,-37.3,2868.0,97.0,4711.0,65630756,3,2010-10-21,the social network,2010,False
5.0,9375123,-30.6,2921.0,53.0,3210.0,75005879,4,2010-10-28,the social network,2010,False
7.0,6440753,-31.3,2767.0,-154.0,2328.0,81446632,5,2010-11-04,the social network,2010,False
10.0,4590793,-28.7,1860.0,-907.0,2468.0,86037425,6,2010-11-11,the social network,2010,False
12.0,2271362,-50.5,1088.0,-772.0,2088.0,88308787,7,2010-11-18,the social network,2010,False
17.0,1408046,-38.0,291.0,-797.0,4839.0,89716833,8,2010-11-25,the social network,2010,False
16.0,848834,-39.7,291.0,,2917.0,90565667,9,2010-12-02,the social network,2010,False
18.0,545560,-35.7,260.0,-31.0,2098.0,91111227,10,2010-12-09,the social network,2010,False
19.0,447674,-17.9,227.0,-33.0,1972.0,91558901,11,2010-12-16,the social network,2010,False
21.0,498838,11.4,258.0,31.0,1933.0,92057739,12,2010-12-23,the social network,2010,False
19.0,699744,40.3,249.0,-9.0,2810.0,92757483,13,2010-12-30,the social network,2010,False
17.0,666778,-4.7,249.0,,2678.0,93424261,14,2011-01-06,the social network,2010,False
17.0,917831,37.7,603.0,354.0,1522.0,94342092,15,2011-01-13,the social network,2010,False
21.0,622295,-32.2,322.0,-281.0,1933.0,94964387,16,2011-01-20,the social network,2010,False
22.0,611517,-1.7,385.0,63.0,1588.0,95575904,17,2011-01-27,the social network,2010,False
26.0,577440,-5.6,367.0,-18.0,1573.0,96153344,18,2011-02-03,the social network,2010,False
29.0,330989,-42.7,294.0,-73.0,1126.0,96484333,19,2011-02-10,the social network,2010,False
35.0,187256,-43.4,178.0,-116.0,1052.0,96671589,20,2011-02-17,the social network,2010,False
38.0,136352,-27.2,113.0,-65.0,1207.0,96807941,21,2011-02-24,the social network,2010,False
40.0,154753,13.5,269.0,156.0,575.0,96962694,22,2011-03-03,the social network,2010,False
1.0,167551682,,4028.0,,41597.0,167551682,1,2010-06-24,toy story 3,2010,False
2.0,91274487,-45.5,4028.0,,22660.0,258826169,2,2010-07-01,toy story 3,2010,False
3.0,59398730,-34.9,4028.0,,14746.0,318224899,3,2010-07-08,toy story 3,2010,False
4.0,32742203,-44.9,3372.0,-656.0,9710.0,350967102,4,2010-07-15,toy story 3,2010,False
5.0,19531937,-40.3,3177.0,-195.0,6148.0,370499039,5,2010-07-22,toy story 3,2010,False
5.0,14139545,-27.6,2766.0,-411.0,5112.0,384638584,6,2010-07-29,toy story 3,2010,False
7.0,8629670,-39.0,2105.0,-661.0,4100.0,393268254,7,2010-08-05,toy story 3,2010,False
9.0,5333841,-38.2,1714.0,-391.0,3112.0,398602095,8,2010-08-12,toy story 3,2010,False
12.0,3678423,-31.0,1087.0,-627.0,3384.0,402280518,9,2010-08-19,toy story 3,2010,False
